DocumentID	Title	Date	Authors
221	Stations of the Thayer Expedition to Brazil 1865-1866	1977	Dick, M M
222	Natural history of Cerion. VII. geographic variation of Cerion (Mollusca: Pulmonata) from the eastern end of its range (Hispaniola to the Virgin Islands): coherent patterns and taxonomic simplification	1977	Gould, S J  | Paull, C
223	A new interpretation of the mammalian teeth of tribosphenic pattern from the Albian of Texas	1978	Butler, P M
224	Food selection by beavers: sampling behavior	1978	Jenkins, S H
225	Systematic notes on the loons (Gaviidae: Aves)	1978	Storer, R W
226	A new species of Moenkhausia from the Mato Grosso region of Brazil (Pisces: Characidae)	1979	Fink, W L
227	A new species of Cybotoid anole (Sauria, Iguanidae) from Hispaniola	1979	Schwartz, A
228	Lizards of the Sceloporus orcutti complex of the Cape region of Baja California	1979	P, Hall W  | M, Smith H
229	The large Palaeotragine giraffid, Palaeotragus germaini, from late Miocene deposits of Lothagam Hill, Kenya	1979	Churcher, C S
230	Evolution of life histories: a comparison of Anolis lizards from matched island and mainland habitats	1979	Andrews, R M
231	A new Paleocene Palaeanodont and the origin of the Metacheiromyidae (Mammalia)	1979	Rose, K D
232	Description of a new Hawaiian gobiid fish of the genus Trimma	1979	Lobel, P S
233	Two new species of Eleutherodactylus (Amphibia: Leptodactylidae) from the lowlands and lower cloud forests of western Ecuador	1980	Lynch, J D  | Miyata, K
234	A new species of Atelopus (Anura: Bufonidae) from the cloud forests of northwestern Ecuador	1980	Miyata, K
235	A new species of Dendrobates (Anura: Dendrobatidae) from the lowland rain forests of western Ecuador	1980	Vigle, G O  | Miyata, K
236	On the evolution of the jaw adductor musculature in primitive gnathostome fishes	1980	Lauder, G V
237	Geographic variation in Anolis brevirostris (Sauria: Iguanidae) in Hispaniola	1980	Arnold, D L
238	Eleutherodactylus eremitus, a new trans-Andean species of the Lacrimosus assembly from Ecuador (Amphibia: Leptodactylidae)	1980	Lynch, J D
239	Jaw musculature of the West Indian snake Alsophis cantherigerus brooksi (Colubridae, Reptilia)	1980	Kardong, K V
240	A new genus and five new species of Neotropical Tryphoninae (Hymenoptera: Ichneumonidae)	2003	Bennett, Andrew M R
241	Foraging Strategy and Pollen Preferences of Andrena vaga (Panzer) and Colletes cunicularius (L.) (Hymenoptera: Apidae)	2003	Bischoff, Inge  | Feltgen, Kerstin  | Breckner, Doris
242	Taxonomic Revision of the Genus Sesioctonus Viereck (Hymenoptera: Braconidae: Agathidinae)	2003	Rosa A. Briceño, G
243	The Effect of Body Size on Male-Male Combat in the Parasitoid Wasp Melittobia digitata Dahms (Hymenoptera: Eulophidae)	2003	Hartley, Christopher S  | Matthews, Robert W
244	Morphological Variation in Opius Wesmael (Hymenoptera: Braconidae) with an Emphasis on Nearctic Species in the Subgenus Gastrosema Fischer	2003	Kula, Robert R
245	Prosopigastra morogoro, a New Species from Tanzania (Hymenoptera: Apoidea: Crabronidae: Larrini)	2003	Pulawski, Wojciech J
246	A New Species of Copidosoma Ratzeburg (Hymenoptera: Encyrtidae) from Eagle Nests in Kazakhstan	2003	Sharkov, Andrey  | Katzner, Todd E  | Bragina, Tatyana
247	Food Plants and Life Histories of Sawflies of the Families Tenthredinidae and Pergidae (Hymenoptera) in Costa Rica, with Descriptions of Four New Species	2003	Smith, David R  | Janzen, Daniel H
248	Review of the Southeastern Asian Sawfly Genus Eusunoxa Enslin (Hymenoptera: Tenthredinidae)	2003	Smith, David R  | Saini, M S
249	Larval Anatomy of Orussidae (Hymenoptera)	2003	Vilhelmsen, Lars
250	First Report Of Male Sleeping Aggregations In The Pollen Wasp Celonites abbreviatus (Villers, 1789) (Hymenoptera: Vespidae: Masarinae)	2003	Amiet, F  | Maus, V
